2019-11-19 10:48:26.664732: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
2019-11-19 10:48:26.826185: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:998] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2019-11-19 10:48:26.827380: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x6bcbca0 executing computations on platform CUDA. Devices:
2019-11-19 10:48:26.827417: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): Tesla V100-PCIE-32GB, Compute Capability 7.0
2019-11-19 10:48:26.829536: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2200060000 Hz
2019-11-19 10:48:26.831272: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x6c347f0 executing computations on platform Host. Devices:
2019-11-19 10:48:26.831295: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
2019-11-19 10:48:26.831866: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1433] Found device 0 with properties: 
name: Tesla V100-PCIE-32GB major: 7 minor: 0 memoryClockRate(GHz): 1.38
pciBusID: 0000:00:05.0
totalMemory: 31.72GiB freeMemory: 31.41GiB
2019-11-19 10:48:26.831881: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1512] Adding visible gpu devices: 0
2019-11-19 10:48:26.833176: I tensorflow/core/common_runtime/gpu/gpu_device.cc:984] Device interconnect StreamExecutor with strength 1 edge matrix:
2019-11-19 10:48:26.833188: I tensorflow/core/common_runtime/gpu/gpu_device.cc:990]      0 
2019-11-19 10:48:26.833194: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1003] 0:   N 
2019-11-19 10:48:26.833265: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 14616 MB memory) -> physical GPU (device: 0, name: Tesla V100-PCIE-32GB, pci bus id: 0000:00:05.0, compute capability: 7.0)
WARNING:tensorflow:From /skku/skku02/.virtualenvs/venv_gpt/lib/python3.5/site-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:tensorflow:From ./src/sample.py:67: to_float (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
WARNING:tensorflow:From ./src/sample.py:72: multinomial (from tensorflow.python.ops.random_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.random.categorical instead.
WARNING:tensorflow:From /skku/skku02/.virtualenvs/venv_gpt/lib/python3.5/site-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
WARNING:tensorflow:From /skku/skku02/.virtualenvs/venv_gpt/lib/python3.5/site-packages/tensorflow/python/ops/math_grad.py:102: div (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Deprecated in favor of operator or tf.math.divide.
WARNING:tensorflow:From /skku/skku02/.virtualenvs/venv_gpt/lib/python3.5/site-packages/tensorflow/python/training/saver.py:1266: checkpoint_exists (from tensorflow.python.training.checkpoint_management) is deprecated and will be removed in a future version.
Instructions for updating:
Use standard file APIs to check for files with this prefix.
2019-11-19 10:49:13.708551: I tensorflow/stream_executor/dso_loader.cc:152] successfully opened CUDA library libcublas.so.10.0 locally
Loading checkpoint checkpoint/pretrained/model-7760000
Loading dataset...
Training...
[2 | 8.74] loss=3.71111 avg=3.71111
[29295 | 16166.95] loss=0.87097 avg=0.40028
[29296 | 16167.45] loss=0.33894 avg=0.39966
[29297 | 16167.96] loss=0.76778 avg=0.40335
[29298 | 16168.46] loss=0.36858 avg=0.40300
[29299 | 16168.97] loss=0.22810 avg=0.40125
Generating samples...
======== SAMPLE 1 ========
['누웠', '##다', '>', ',', '엄마', '##와', '딸', '##의', '대화', '##가', '아주', '인상', '##적', '##이', '##군요', '.', '상황', '설정', '##과', '상황', '##묘사', '##가', '좋', '##습니다', '.', '특히', '“', '내', '##가', '만만', '##치', '않', '##다는', '것', '##을', '알', '##게', '되', '##었', '##다', '.', '그때', '##부터', '글', '쓰', '##는', '것', '##을', '그만', '두', '##겠다', '”', '라는', '이야기', '##가', '인상', '##적', '##이', '##고', '문장', '##이', '과감', '##하', '##군요', '.', '악센트', '없이', '속', '##삭', '##이', '##는', '느낌', '##이', '들', '##어요', '.', '[UNK]', 'Table', '<', '나이', '##가', '든다는', '것', '>', '“', '그렇지만', '나이', '##를', '먹', '##는', '다', '##는', '것', '##은', '그다지', '먼', '나라', '이야기', '##로', '들릴', '##지', '모르', '##겠다', '.', '내', '##가', '어른', '##이', '되', '##었', '##을', '땐', '무섭', '##고', '두려운', '감정', '##밖에', '나', '##질', '않', '##는다', '.', '”', '-', '본문', '##에서', '나이', '##를', '먹', '##고', '사람', '##들', '##의', '허리', '##에', '탄력', '##을', '주어', '행동', '##을', '바꾸', '##게', '만드', '##는', '중요', '##한', '메시지', ',', '즉', '‘', '사랑', '##을', '해야', '하', '##는', '이유', '’', '에', '대해', '생각', '##하', '##게', '되', '##는', '상황', ',', '매우', '인상', '##적', '##인', '이야기', '##를', '하', '##고', '있', '##어요', '.', '조금', '더', '자신', '##의', '경험', '##에서', '우', '##러', '##나오', '##는', '잔잔', '##한', '깨달음', '##이나', ',', '진솔', '##함', '##이', '묻어나', '##는', '표현', '##들', '##은', '좋', '##았', '##지만', '전체', '##적', '##으로', '글', '##에', '좀', '더', '몰입', '##할', '수', '있', '##게', '했', '##던', '것', '##은', '조금', '아쉬움', '##이', '남', '##습니다', '.', '무언가', '##를', '둘러싸', '##고', '있', '##는', '이미지', '##가', '어떻게', '왜곡', '##되', '##었', '##는지', ',', '구체', '##적', '##으로', '어떠', '##한', '활동', '##을', '했', '##는지', '##가', '궁금', '##합니다', '.', '‘', '모', '##해', '’', '라는']

[29300 | 16174.09] loss=0.18926 avg=0.39913
[29301 | 16174.60] loss=0.17404 avg=0.39688
[29302 | 16175.10] loss=0.20333 avg=0.39494
[29303 | 16175.60] loss=0.17113 avg=0.39270
[29304 | 16176.11] loss=0.87818 avg=0.39756
[29305 | 16176.61] loss=0.19728 avg=0.39556
[29306 | 16177.11] loss=0.24813 avg=0.39408
[29307 | 16177.61] loss=1.02953 avg=0.40044
[29308 | 16178.11] loss=0.15941 avg=0.39803
[29309 | 16178.61] loss=0.16741 avg=0.39572
[29310 | 16179.11] loss=0.20802 avg=0.39384
[29311 | 16179.61] loss=0.26153 avg=0.39252
[29312 | 16180.11] loss=0.15678 avg=0.39016
[29313 | 16180.61] loss=0.71294 avg=0.39339
[29314 | 16181.11] loss=0.39000 avg=0.39336
[29315 | 16181.62] loss=0.18989 avg=0.39132
[29316 | 16182.12] loss=0.49230 avg=0.39233
[29317 | 16182.62] loss=0.46176 avg=0.39303
[29318 | 16183.12] loss=0.27155 avg=0.39181
[29319 | 16183.62] loss=0.28394 avg=0.39073
[29320 | 16184.12] loss=0.22961 avg=0.38912
[29321 | 16184.62] loss=0.32577 avg=0.38849
[29322 | 16185.12] loss=0.73426 avg=0.39195
[29323 | 16185.63] loss=0.52888 avg=0.39331
[29324 | 16186.13] loss=0.33841 avg=0.39277
[29325 | 16186.63] loss=0.88219 avg=0.39766
[29326 | 16187.13] loss=0.21082 avg=0.39579
[29327 | 16187.63] loss=0.34417 avg=0.39528
[29328 | 16188.13] loss=0.67112 avg=0.39803
[29329 | 16188.63] loss=0.17569 avg=0.39581
[29330 | 16189.13] loss=1.01658 avg=0.40202
[29331 | 16189.63] loss=0.82955 avg=0.40629
[29332 | 16190.14] loss=0.17566 avg=0.40399
[29333 | 16190.64] loss=0.39766 avg=0.40392
[29334 | 16191.14] loss=0.43500 avg=0.40423
[29335 | 16191.64] loss=0.26585 avg=0.40285
[29336 | 16192.14] loss=0.49254 avg=0.40375
[29337 | 16192.64] loss=1.13239 avg=0.41103
[29338 | 16193.15] loss=0.24301 avg=0.40935
[29339 | 16193.65] loss=0.84459 avg=0.41371
[29340 | 16194.15] loss=0.21809 avg=0.41175
[29341 | 16194.66] loss=0.22068 avg=0.40984
[29342 | 16195.16] loss=0.27723 avg=0.40851
[29343 | 16195.66] loss=0.23331 avg=0.40676
[29344 | 16196.16] loss=0.48932 avg=0.40759
[29345 | 16196.66] loss=0.52538 avg=0.40876
[29346 | 16197.16] loss=0.36777 avg=0.40835
[29347 | 16197.66] loss=0.52936 avg=0.40956
[29348 | 16198.16] loss=0.28759 avg=0.40835
[29349 | 16198.66] loss=0.50560 avg=0.40932
[29350 | 16199.16] loss=0.52122 avg=0.41044
[29351 | 16199.67] loss=0.30108 avg=0.40934
[29352 | 16200.17] loss=0.19181 avg=0.40717
[29353 | 16200.67] loss=0.20561 avg=0.40515
[29354 | 16201.17] loss=0.26460 avg=0.40375
[29355 | 16201.67] loss=0.35817 avg=0.40329
[29356 | 16202.18] loss=0.24228 avg=0.40168
[29357 | 16202.68] loss=0.33749 avg=0.40104
[29358 | 16203.18] loss=0.50144 avg=0.40204
[29359 | 16203.68] loss=0.49524 avg=0.40297
[29360 | 16204.18] loss=0.21802 avg=0.40113
[29361 | 16204.68] loss=0.35798 avg=0.40069
[29362 | 16205.18] loss=0.27486 avg=0.39944
[29363 | 16205.68] loss=0.66792 avg=0.40212
[29364 | 16206.19] loss=0.35506 avg=0.40165
[29365 | 16206.69] loss=0.41624 avg=0.40180
[29366 | 16207.19] loss=0.31613 avg=0.40094
[29367 | 16207.69] loss=0.43804 avg=0.40131
[29368 | 16208.19] loss=0.24523 avg=0.39975
[29369 | 16208.69] loss=0.20425 avg=0.39779
[29370 | 16209.20] loss=0.28670 avg=0.39668
[29371 | 16209.70] loss=0.23228 avg=0.39504
[29372 | 16210.21] loss=0.46139 avg=0.39570
[29373 | 16210.71] loss=0.74212 avg=0.39917
[29374 | 16211.21] loss=0.23053 avg=0.39748
[29375 | 16211.71] loss=0.28520 avg=0.39636
[29376 | 16212.22] loss=0.38953 avg=0.39629
[29377 | 16212.72] loss=0.88127 avg=0.40114
[29378 | 16213.22] loss=0.47490 avg=0.40188
[29379 | 16213.72] loss=0.27655 avg=0.40062
[29380 | 16214.22] loss=0.30168 avg=0.39963
[29381 | 16214.72] loss=0.30808 avg=0.39872
[29382 | 16215.22] loss=0.29366 avg=0.39767
[29383 | 16215.72] loss=0.24412 avg=0.39613
[29384 | 16216.23] loss=0.17868 avg=0.39396
[29385 | 16216.73] loss=0.49671 avg=0.39499
[29386 | 16217.23] loss=0.98653 avg=0.40090
[29387 | 16217.73] loss=0.37372 avg=0.40063
[29388 | 16218.24] loss=0.29160 avg=0.39954
[29389 | 16218.74] loss=0.44167 avg=0.39996
[29390 | 16219.24] loss=0.24960 avg=0.39846
[29391 | 16219.74] loss=0.25602 avg=0.39703
[29392 | 16220.24] loss=0.30047 avg=0.39607
[29393 | 16220.74] loss=0.30353 avg=0.39514
[29394 | 16221.24] loss=0.31382 avg=0.39433
[29395 | 16221.74] loss=0.26882 avg=0.39307
[29396 | 16222.24] loss=0.25807 avg=0.39172
[29397 | 16222.75] loss=0.27664 avg=0.39057
[29398 | 16223.25] loss=0.38840 avg=0.39055
[29399 | 16223.75] loss=0.19564 avg=0.38860
Generating samples...
======== SAMPLE 1 ========
['##을', '쓰', '##면서', '아이', '##들', '##은', '전부', '공부', '##에', '매달렸', '##다', '.', '그', '##로부터', '일', '년', '후', '.', '나', '##는', '남원', '##에', '있', '##는', '학교', '##로', '갔', '##다', '.', '학교', '##를', '다니', '##면서', '엄마', ',', '아빠', '##는', '나', '##보다', '성적', '##이', '올랐', '##다', '.', '물론', '나', '##에게', '##는', '공부', '##가', '중요', '##했', '##지만', '부모', '##님', '##은', '내게', '##는', '큰', '기대', '##를', '하지', '않', '##았', '##다', '.', '남원', '##에서', '부모', '##님', '##이', '나', '##보다', '공부', '##를', '더', '열심히', '했', '##다는', '것', '##은', '말', '##할', '것', '##도', '없', '##었', '##다', '.', '시대', '##가', '어느', '사계절', '##처럼', '변화', '##했', '##기', '때문', '##이', '##다', '.', '나', '##도', '공부', '##를', '못', '##하', '##는', '학생', '##이', '되', '##어가', '##면서', '나', '또한', '공부', '##하', '##는', '학생', '##이', '되', '##어', '##갔', '##다', '.', '엄마', '##는', '내', '##가', '10', '##년', '후', '##에', '##는', '엄마', '##가', '되', '##어', '##있', '##을', '수도', '있', '##다고', '말씀', '##하', '##셨', '##다', '.', '하지만', '나', '##는', '아빠', '##가', '중학교', '2', '##학년', '이전', '##에', '##는', '교사', '##라서', '가르치', '##기', '##를', '무척', '좋', '##아', '##했다', '.', '그리고', '아빠', '##는', '나의', '아빠', '##이기', '때문', '##에', '누군가', '##를', '가르치', '##는', '것', '##보다', '##는', '도움', '##을', '받', '##아야', '한다는', '생각', '##을', '했', '##다', '.', '그래서', '하루', '##는', '내', '##가', '어렸', '##을', '때', '썼', '##던', '일기장', '##을', '펴', '##서', '아빠', '##의', '얼굴', '##과', '이름', '##을', '쓰', '##기', '시작', '##했다', '.', '일기', '##쓰', '##기', '##를', '좋', '##아', '##하', '##는', '사춘기', '아이', '##가', '되', '##자', '일기', '##를', '통해', '스스로', '##를', '부끄러워', '하', '##기', '시작', '##했다', '.', '나', '##는', '일기', '##쓰', '##기', '##를', '통해', '자유', '##로워', '##지라', '##는', '생각', '##을', '했']

[29400 | 16228.98] loss=0.37608 avg=0.38848
[29401 | 16229.48] loss=0.34682 avg=0.38806
[29402 | 16229.98] loss=0.21827 avg=0.38636
[29403 | 16230.48] loss=0.19357 avg=0.38443
[29404 | 16230.98] loss=0.17014 avg=0.38229
[29405 | 16231.49] loss=0.41897 avg=0.38266
[29406 | 16231.99] loss=0.24087 avg=0.38124
[29407 | 16232.49] loss=0.33116 avg=0.38074
[29408 | 16233.00] loss=0.27822 avg=0.37971
[29409 | 16233.51] loss=0.39244 avg=0.37984
[29410 | 16234.01] loss=0.33503 avg=0.37939
[29411 | 16234.51] loss=0.23291 avg=0.37793
[29412 | 16235.01] loss=0.24238 avg=0.37657
[29413 | 16235.52] loss=0.21609 avg=0.37497
[29414 | 16236.02] loss=0.28583 avg=0.37408
[29415 | 16236.52] loss=0.68010 avg=0.37714
[29416 | 16237.02] loss=0.45632 avg=0.37793
[29417 | 16237.52] loss=0.34135 avg=0.37756
[29418 | 16238.02] loss=0.32179 avg=0.37700
[29419 | 16238.52] loss=0.27399 avg=0.37597
[29420 | 16239.02] loss=0.78382 avg=0.38005
[29421 | 16239.52] loss=0.26154 avg=0.37887
[29422 | 16240.03] loss=0.28432 avg=0.37792
[29423 | 16240.53] loss=0.19316 avg=0.37607
[29424 | 16241.03] loss=0.25957 avg=0.37491
[29425 | 16241.53] loss=0.46945 avg=0.37586
[29426 | 16242.03] loss=0.28105 avg=0.37491
[29427 | 16242.53] loss=0.34318 avg=0.37459
[29428 | 16243.03] loss=0.70896 avg=0.37793
[29429 | 16243.53] loss=0.65154 avg=0.38067
[29430 | 16244.03] loss=0.31291 avg=0.37999
[29431 | 16244.53] loss=0.33723 avg=0.37956
[29432 | 16245.03] loss=0.64324 avg=0.38220
[29433 | 16245.53] loss=1.11687 avg=0.38955
[29434 | 16246.03] loss=0.32166 avg=0.38887
[29435 | 16246.53] loss=0.33494 avg=0.38833
[29436 | 16247.04] loss=0.26509 avg=0.38710
[29437 | 16247.54] loss=0.39295 avg=0.38716
[29438 | 16248.04] loss=0.75314 avg=0.39082
[29439 | 16248.54] loss=0.25576 avg=0.38947
[29440 | 16249.04] loss=0.48592 avg=0.39043
[29441 | 16249.54] loss=0.35855 avg=0.39011
[29442 | 16250.04] loss=0.20850 avg=0.38829
[29443 | 16250.55] loss=0.33691 avg=0.38778
[29444 | 16251.05] loss=0.84861 avg=0.39239
[29445 | 16251.55] loss=0.24720 avg=0.39094
[29446 | 16252.05] loss=0.37468 avg=0.39077
[29447 | 16252.55] loss=0.48225 avg=0.39169
[29448 | 16253.05] loss=0.16669 avg=0.38944
[29449 | 16253.55] loss=0.44211 avg=0.38997
[29450 | 16254.06] loss=0.20078 avg=0.38807
[29451 | 16254.56] loss=0.34492 avg=0.38764
[29452 | 16255.06] loss=0.41208 avg=0.38789
[29453 | 16255.56] loss=0.21796 avg=0.38619
[29454 | 16256.06] loss=0.21181 avg=0.38444
[29455 | 16256.56] loss=0.29865 avg=0.38359
[29456 | 16257.06] loss=0.39682 avg=0.38372
[29457 | 16257.57] loss=0.20124 avg=0.38189
[29458 | 16258.07] loss=0.16385 avg=0.37971
[29459 | 16258.57] loss=0.38613 avg=0.37978
[29460 | 16259.07] loss=0.48224 avg=0.38080
[29461 | 16259.57] loss=0.46476 avg=0.38164
[29462 | 16260.08] loss=0.44136 avg=0.38224
[29463 | 16260.58] loss=0.39152 avg=0.38233
[29464 | 16261.08] loss=0.94313 avg=0.38794
[29465 | 16261.58] loss=0.25182 avg=0.38658
[29466 | 16262.08] loss=0.28889 avg=0.38560
[29467 | 16262.58] loss=0.32119 avg=0.38496
[29468 | 16263.08] loss=0.18629 avg=0.38297
[29469 | 16263.58] loss=0.66146 avg=0.38576
[29470 | 16264.08] loss=0.53804 avg=0.38728
[29471 | 16264.58] loss=0.23327 avg=0.38574
[29472 | 16265.08] loss=0.53821 avg=0.38726
[29473 | 16265.58] loss=0.19908 avg=0.38538
[29474 | 16266.09] loss=0.41604 avg=0.38569
[29475 | 16266.59] loss=0.45651 avg=0.38640
[29476 | 16267.09] loss=0.19180 avg=0.38445
[29477 | 16267.59] loss=0.47861 avg=0.38539
[29478 | 16268.09] loss=0.24028 avg=0.38394
[29479 | 16268.59] loss=0.55304 avg=0.38563
[29480 | 16269.09] loss=0.51234 avg=0.38690
[29481 | 16269.59] loss=0.26032 avg=0.38563
[29482 | 16270.09] loss=0.53970 avg=0.38717
[29483 | 16270.59] loss=0.32786 avg=0.38658
[29484 | 16271.10] loss=0.59030 avg=0.38862
[29485 | 16271.60] loss=0.14692 avg=0.38620
[29486 | 16272.10] loss=0.29129 avg=0.38525
[29487 | 16272.60] loss=0.32034 avg=0.38460
[29488 | 16273.10] loss=0.43781 avg=0.38513
[29489 | 16273.60] loss=0.21531 avg=0.38344
[29490 | 16274.10] loss=0.42879 avg=0.38389
[29491 | 16274.60] loss=0.18322 avg=0.38188
[29492 | 16275.11] loss=0.49541 avg=0.38302
[29493 | 16275.61] loss=0.65853 avg=0.38577
[29494 | 16276.11] loss=0.40564 avg=0.38597
[29495 | 16276.61] loss=1.06204 avg=0.39273
[29496 | 16277.11] loss=0.34318 avg=0.39224
[29497 | 16277.61] loss=0.37917 avg=0.39211
[29498 | 16278.11] loss=0.96687 avg=0.39785
[29499 | 16278.61] loss=0.20636 avg=0.39594
Generating samples...
======== SAMPLE 1 ========
['먼저', '나', '##는', '그런', '어머니', '##의', '모습', '##이', '슬', '##퍼', '##졌', '##다', '.', '집', '##에', '도착', '##한', '뒤', ',', '나', '##는', ',', '어머니', '##가', '남기', '##신', '편지', '##와', '사진', '##들', '##을', '보', '##며', '다시', '##는', '그런', '##식', '##으로', '살', '필요', '##가', '없다', '##는', '생각', '##을', '하', '##게', '되', '##었', '##다', '.', '인문계', '고등학교', '##에', '다니', '##는', '나', '##는', ',', '마치', '전국', '1', '##등', '학생', '##들', '##과', '비교', '##하고', '싶', '##을', '만큼', '상위권', '##의', '성적', '##을', '내', '##는', '사람', '##에게', '질', '작', '##은', '교육', '##을', '제공', '##하고', '있', '##는', '셈', '##이', '##었', '##다', '.', '그', '##들', '##이', '풍기', '##는', '자극', '##적', '##함', ',', '가식', '##적', '##함', ',', '무', '##책임', '##함', ',', '무', '##친', '##함', '…', '…', '어머니', '##의', '어떤', '모습', '##도', '가까이', '##서', '보지', '못', '##하고', '있', '##었', '##던', '것', '##이', '지금', '##의', '난', '틀린', '말', '##을', '했', '##던', '때', '##인데', ',', '이렇게', '##까지', '사람', '##들', '##의', '가식', '##적', '##이', '##고', ',', '속', '##을', '속이', '##는', '가식', '##적', '##인', '말투', '##는', '이젠', '더', '이상', '없', '##어', '##졌', '##다', '.', '그리고', '나', '##는', '이제', '그', '##들', '##을', '그저', '형식', '##적', '##인', '이름', '##이나', '호칭', '##하', '##는', '사람', '##이', '되', '##어', '##버렸', '##다', '.', "'", 'L', "'", '은', 'L', '.', 'of', '##심도', ',', 'B', '##는', 'B', '##a', '##l', '##a', '##n', '##c', '##e', '##d', '##y', ',', 'S', '##는', 'De', '##l', '##u', '##se', '##r', ',', '한시', '##민', ',', '뤼', '##팽', '##크', '##르', ',', '남발', ',', '메', '##신', '##져', '등등', '.', '나', '##는', '조금', '##씩', '형식', '##적', '##인', '인물', '##의', '형식', '##으로', '##만', '존재', '##하', '##게', '되', '##었', '##다', '.', '나', '##는', '조금']

[29500 | 16283.92] loss=0.75819 avg=0.39956
[29501 | 16284.42] loss=0.33876 avg=0.39895
[29502 | 16284.92] loss=0.57976 avg=0.40076
[29503 | 16285.42] loss=0.22546 avg=0.39901
[29504 | 16285.93] loss=0.37665 avg=0.39879
[29505 | 16286.43] loss=0.26361 avg=0.39743
[29506 | 16286.93] loss=0.66377 avg=0.40010
[29507 | 16287.43] loss=0.43273 avg=0.40042
[29508 | 16287.93] loss=0.26195 avg=0.39904
[29509 | 16288.44] loss=0.22047 avg=0.39725
[29510 | 16288.94] loss=0.35411 avg=0.39682
[29511 | 16289.44] loss=0.48740 avg=0.39773
[29512 | 16289.94] loss=0.30262 avg=0.39678
[29513 | 16290.44] loss=0.10622 avg=0.39387
[29514 | 16290.94] loss=0.31682 avg=0.39310
[29515 | 16291.45] loss=0.52979 avg=0.39447
[29516 | 16291.95] loss=0.26225 avg=0.39314
[29517 | 16292.45] loss=0.97081 avg=0.39892
[29518 | 16292.95] loss=0.67727 avg=0.40170
[29519 | 16293.45] loss=0.32023 avg=0.40089
[29520 | 16293.95] loss=0.54746 avg=0.40236
[29521 | 16294.45] loss=0.19081 avg=0.40024
[29522 | 16294.95] loss=0.24040 avg=0.39864
[29523 | 16295.45] loss=0.68424 avg=0.40150
[29524 | 16295.96] loss=0.39960 avg=0.40148
[29525 | 16296.46] loss=0.52053 avg=0.40267
[29526 | 16296.96] loss=0.95818 avg=0.40822
[29527 | 16297.46] loss=0.41594 avg=0.40830
[29528 | 16297.96] loss=0.17187 avg=0.40594
[29529 | 16298.46] loss=1.52634 avg=0.41714
[29530 | 16298.96] loss=0.58579 avg=0.41883
[29531 | 16299.46] loss=0.18307 avg=0.41647
[29532 | 16299.96] loss=0.24806 avg=0.41479
[29533 | 16300.46] loss=0.27763 avg=0.41341
[29534 | 16300.96] loss=0.23028 avg=0.41158
[29535 | 16301.46] loss=0.34086 avg=0.41088
[29536 | 16301.96] loss=0.64041 avg=0.41317
[29537 | 16302.46] loss=0.48177 avg=0.41386
[29538 | 16302.96] loss=0.21430 avg=0.41186
[29539 | 16303.46] loss=0.26958 avg=0.41044
[29540 | 16303.96] loss=0.63997 avg=0.41273
[29541 | 16304.46] loss=0.24788 avg=0.41109
[29542 | 16304.96] loss=0.25554 avg=0.40953
[29543 | 16305.46] loss=0.54658 avg=0.41090
[29544 | 16305.96] loss=0.22976 avg=0.40909
[29545 | 16306.46] loss=0.26882 avg=0.40769
[29546 | 16306.96] loss=0.30848 avg=0.40669
[29547 | 16307.46] loss=0.25511 avg=0.40518
[29548 | 16307.96] loss=0.29552 avg=0.40408
[29549 | 16308.46] loss=0.84575 avg=0.40850
[29550 | 16308.97] loss=0.35747 avg=0.40799
[29551 | 16309.47] loss=0.33409 avg=0.40725
[29552 | 16309.97] loss=0.21506 avg=0.40533
[29553 | 16310.47] loss=0.47048 avg=0.40598
[29554 | 16310.97] loss=0.31236 avg=0.40504
[29555 | 16311.47] loss=0.52881 avg=0.40628
[29556 | 16311.98] loss=0.40327 avg=0.40625
[29557 | 16312.48] loss=0.84519 avg=0.41064
[29558 | 16312.98] loss=0.31637 avg=0.40970
[29559 | 16313.48] loss=0.56263 avg=0.41123
[29560 | 16313.98] loss=0.19840 avg=0.40910
[29561 | 16314.48] loss=0.37745 avg=0.40878
[29562 | 16314.98] loss=0.49318 avg=0.40963
[29563 | 16315.48] loss=0.84594 avg=0.41399
[29564 | 16315.98] loss=0.48081 avg=0.41466
[29565 | 16316.48] loss=0.46022 avg=0.41511
[29566 | 16316.99] loss=0.52828 avg=0.41624
[29567 | 16317.49] loss=0.41101 avg=0.41619
[29568 | 16317.99] loss=0.80409 avg=0.42007
[29569 | 16318.49] loss=0.28780 avg=0.41875
[29570 | 16318.99] loss=0.17977 avg=0.41636
[29571 | 16319.49] loss=0.37813 avg=0.41598
[29572 | 16319.99] loss=0.28679 avg=0.41468
[29573 | 16320.49] loss=0.58971 avg=0.41643
[29574 | 16320.99] loss=0.48577 avg=0.41713
[29575 | 16321.50] loss=0.43785 avg=0.41734
[29576 | 16322.01] loss=0.24426 avg=0.41560
[29577 | 16322.51] loss=0.73158 avg=0.41876
[29578 | 16323.01] loss=0.46316 avg=0.41921
[29579 | 16323.51] loss=0.89933 avg=0.42401
[29580 | 16324.01] loss=0.42726 avg=0.42404
[29581 | 16324.51] loss=0.19253 avg=0.42173
[29582 | 16325.01] loss=0.53849 avg=0.42289
[29583 | 16325.52] loss=0.62035 avg=0.42487
[29584 | 16326.02] loss=0.26360 avg=0.42326
[29585 | 16326.52] loss=0.53148 avg=0.42434
[29586 | 16327.02] loss=0.29207 avg=0.42302
[29587 | 16327.52] loss=0.61257 avg=0.42491
[29588 | 16328.02] loss=0.39439 avg=0.42461
[29589 | 16328.53] loss=0.22342 avg=0.42259
[29590 | 16329.03] loss=0.52962 avg=0.42366
[29591 | 16329.53] loss=0.30867 avg=0.42251
[29592 | 16330.03] loss=0.19316 avg=0.42022
[29593 | 16330.53] loss=0.93615 avg=0.42538
[29594 | 16331.03] loss=0.61919 avg=0.42732
[29595 | 16331.53] loss=0.22309 avg=0.42528
[29596 | 16332.04] loss=0.37699 avg=0.42479
[29597 | 16332.54] loss=0.27594 avg=0.42330
[29598 | 16333.04] loss=0.15826 avg=0.42065
[29599 | 16333.54] loss=0.25728 avg=0.41902
Generating samples...
======== SAMPLE 1 ========
